STATE_NAME,PC_NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL ,TOTAL,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors,,
Jharkhand,Ranchi,SAJIYA HAIDAR,F,29,GEN,IND,Lady Purse,2195,0,2195,0.1331546614,0.2090900345,1648459,,
Jharkhand,Ranchi,None of the Above,,,,NOTA,NOTA,6900,0,6900,0.4185727398,0.6572761903,1648459,,
Jharkhand,Jamshedpur,AJAY KUMAR,M,51,GEN,JVM,Comb,364270,7,364277,23.0312360708,34.7206919033,1581665,,
Jharkhand,Jamshedpur,DAMAN CHANDRA BHAKAT,M,47,GEN,BSP,Elephant,4606,0,4606,0.2912121088,0.4390162072,1581665,,
Jharkhand,Jamshedpur,NIROOP MAHANTY,M,64,GEN,JMM,Bow & Arrow,138109,0,138109,8.7318743223,13.1637189229,1581665,,
Jharkhand,Jamshedpur,BIDYUT BARAN MAHATO,M,51,GEN,BJP,Lotus,464144,9,464153,29.345847572,44.2402713017,1581665,,
Jharkhand,Jamshedpur,ANGAD MAHATO,M,46,GEN,AMB,Candles,12632,0,12632,0.7986520534,1.2040062373,1581665,,
Jharkhand,Jamshedpur,KUMAR CHANDRA MARDI,M,65,ST,AAAP,Broom,7144,1,7145,0.4517391483,0.6810184108,1581665,,
Jharkhand,Jamshedpur,JOSAI MARDI,M,36,ST,RADP,Carrot,5378,0,5378,0.3400214331,0.5125986023,1581665,,
Jharkhand,Jamshedpur,D.G.RAJA,M,42,GEN,SP,Bicycle,3414,0,3414,0.2158484888,0.3254019391,1581665,,
Jharkhand,Jamshedpur,SITA RAM TUDU,M,65,ST,SUCI,Glass Tumbler,3700,0,3700,0.2339306996,0.3526617383,1581665,,
Jharkhand,Jamshedpur,SEKH AKHIRUDDIN,M,49,GEN,JKP(N),FLUTE,4822,0,4822,0.3048686037,0.4596040276,1581665,,
Jharkhand,Jamshedpur,UPENDRA KARMAKAR,M,51,GEN,IND,Battery Torch,4429,0,4429,0.2800213699,0.4221456321,1581665,,
Jharkhand,Jamshedpur,OM PRAKASH ANAND,M,39,GEN,IND,Cup & Saucer,5654,1,5655,0.3575346233,0.5390005757,1581665,,
Jharkhand,Jamshedpur,DINESH MAHATO,M,41,GEN,IND,BUCKET,5300,0,5300,0.3350899211,0.5051641116,1581665,,
Jharkhand,Jamshedpur,MOBIN KHAN,M,54,GEN,IND,Almirah,5406,0,5406,0.3417917195,0.5152673938,1581665,,
Jharkhand,Jamshedpur,HARI ORAWN,M,41,ST,IND,Coconut,4485,0,4485,0.2835619426,0.4274832152,1581665,,
Jharkhand,Jamshedpur,None of the Above,,,,NOTA,NOTA,15629,0,15629,0.9881359201,1.4896622454,1581665,,
Jharkhand,Singhbhum,CHITRASEN SINKU,M,63,ST,INC,Hand,111790,6,111796,9.6991928039,14.0561663264,1152632,,
Jharkhand,Singhbhum,DASHRATH GAGRAI,M,38,ST,JVM,Comb,35681,0,35681,3.0956107413,4.4861897625,1152632,,
Jharkhand,Singhbhum,MANOHAR SINKU,M,45,ST,BSP,Elephant,9303,0,9303,0.8071092942,1.1696707873,1152632,,
Jharkhand,Singhbhum,LAXMAN GILUWA,M,52,ST,BJP,Lotus,303079,52,303131,26.2990269227,38.1128104286,1152632,,
Jharkhand,Singhbhum,GEETA KORA,F,30,ST,JBSP,Scissors,215603,4,215607,18.7056233039,27.1083746568,1152632,,
Jharkhand,Singhbhum,JOHN MIRAN MUNDA,M,36,ST,AIFB,Lion,16952,0,16952,1.4707209239,2.1313833372,1152632,,
Jharkhand,Singhbhum,NAVEEN MURMU,M,29,ST,RADP,Carrot,8607,0,8607,0.7467257546,1.0821623633,1152632,,
Jharkhand,Singhbhum,BUDHRAM LAGURI,M,38,ST,BMUP,Cot,8346,0,8346,0.7240819273,1.0493467044,1152632,,
Jharkhand,Singhbhum,RAJENDRA PURTY,M,35,ST,JKP,Basket containing Fruits,11507,0,11507,0.9983238362,1.4467807964,1152632,,
Jharkhand,Singhbhum,SALKHAN MURMU,M,61,ST,JDP,Cup & Saucer,25547,0,25547,2.216405583,3.2120369346,1152632,,
Jharkhand,Singhbhum,RUPSINGH HEMBROM,M,34,ST,IND,Television,8895,0,8895,0.7717120469,1.1183727457,1152632,,
Jharkhand,Singhbhum,SNEHLATA JOJO,F,31,ST,IND,Diesel Pump,12877,0,12877,1.1171822403,1.6190315734,1152632,,
Jharkhand,Singhbhum,None of the Above,,,,NOTA,NOTA,27037,0,27037,2.3456749422,3.3993753709,1152632,,
Jharkhand,Khunti,KARIA MUNDA,M,77,ST,BJP,Lotus,269160,25,269185,24.2104193349,36.4941683353,1111856,,
Jharkhand,Khunti,KALI CHARAN MUNDA,M,52,ST,INC,Hand,147015,2,147017,13.222665525,19.9315086136,1111856,,
Jharkhand,Khunti,NEIL TIRKEY,M,60,ST,AJSUP,Banana,27157,1,27158,2.4425824927,3.6818865228,1111856,,
Jharkhand,Khunti,BASANT KUMAR LONGA,M,44,ST,JVM,Comb,24514,0,24514,2.2047819142,3.3234319987,1111856,,
Jharkhand,Khunti,SUBODH PURTY,M,44,ST,BSP,Elephant,6407,0,6407,0.5762436862,0.8686150288,1111856,,
Jharkhand,Khunti,ANOSH EKKA,M,44,ST,JKP,Basket containing Fruits,176937,0,176937,15.9136614813,23.9878472528,1111856,,
Jharkhand,Khunti,DAYAMANI BARLA,F,44,ST,AAAP,Broom,11822,0,11822,1.0632671857,1.6027418246,1111856,,
Jharkhand,Khunti,NITIMA BODRA BARI,F,47,ST,SP,Bicycle,4425,0,4425,0.3979831921,0.5999097085,1111856,,
Jharkhand,Khunti,BUDAY MUNDA,M,66,ST,AKBJHP,Cot,4840,1,4841,0.4353981091,0.6563079997,1111856,,
Jharkhand,Khunti,MAHADEV RAVINATH PAHAN,M,29,ST,RADP,Carrot,13566,0,13566,1.2201220302,1.8391808148,1111856,,
Jharkhand,Khunti,ASRITA TUTI,F,52,ST,IND,Whistle,4349,0,4349,0.3911477745,0.5896061745,1111856,,
Jharkhand,Khunti,KALYAN NAG,M,52,ST,IND,HOCKEY & BALL,4958,0,4958,0.4459210545,0.6721700192,1111856,,
Jharkhand,Khunti,JITENDRA MANKI  ALIAS JITENDRA PRASAD MANKI,M,34,ST,IND,BUCKET,6596,0,6596,0.5932422904,0.8942382909,1111856,,
Jharkhand,Khunti,JAITUN TUTI,M,29,ST,IND,Television,11364,0,11364,1.0220748011,1.5406494751,1111856,,
Jharkhand,Khunti,None of the Above,,,,NOTA,NOTA,23816,0,23816,2.1420040005,3.2288021735,1111856,,
Jharkhand,Lohardaga,JAYRAM INDWAR,M,36,ST,BSP,Elephant,11793,1,11794,1.05384115,1.8098978115,1119144,,
Jharkhand,Lohardaga,BIRENDRA BHAGAT,M,43,ST,JVM,Comb,26109,0,26109,2.3329437499,4.0066662677,1119144,,
Jharkhand,Lohardaga,RAMESHWAR ORAON,M,67,ST,INC,Hand,220151,26,220177,19.6736970399,33.7881864038,1119144,,
Jharkhand,Lohardaga,SUDARSHAN BHAGAT,M,45,ST,BJP,Lotus,226579,87,226666,20.2535151866,34.7839831563,1119144,,
Jharkhand,Lohardaga,CHAMRA LINDA,M,44,ST,AITC,Flowers and Grass,118347,8,118355,10.5754934128,18.1626636834,1119144,,
Jharkhand,Lohardaga,LAL SAY KUMAR BHAGAT,M,44,ST,CPI(ML)(L),Auto- Rickshaw,13252,0,13252,1.1841192912,2.0336413259,1119144,,
Jharkhand,Lohardaga,NAWAL KISHOR SINGH,M,47,ST,IND,Dolli,5870,0,5870,0.5245080168,0.9008055073,1119144,,
Jharkhand,Lohardaga,MAHENDRA  ORAON,M,35,ST,IND,Carrot,6434,2,6436,0.5750823844,0.9876634149,1119144,,
Jharkhand,Lohardaga,RANJIT ORAON,M,38,ST,IND,Scissors,6034,3,6037,0.5394301359,0.9264331938,1119144,,
Jharkhand,Lohardaga,None of the Above,,,,NOTA,NOTA,16764,0,16764,1.4979305612,2.5725900383,1119144,,
Jharkhand,Palamau,GHURAN RAM,M,46,SC,JVM,Comb,156622,210,156832,9.5283169609,16.0334507312,1645957,,
Jharkhand,Palamau,MANOJ KUMAR,M,41,SC,RJD,Hurricane Lamp,212357,214,212571,12.9147359257,21.7318318671,1645957,,
Jharkhand,Palamau,RAMPATI RANJAN,M,58,SC,BSP,Elephant,20462,19,20481,1.2443216925,2.0938399333,1645957,,
Jharkhand,Palamau,VISHNU DAYAL RAM,M,62,SC,BJP,Lotus,475738,775,476513,28.950513288,48.7154898763,1645957,,
Jharkhand,Palamau,KAMESHWAR BAITHA,M,59,SC,AITC,Flowers and Grass,37033,10,37043,2.2505448198,3.7870276183,1645957,,
Jharkhand,Palamau,JORAWAR RAM,M,64,SC,JD(U),Arrow,7531,7,7538,0.4579706517,0.7706345109,1645957,,
Jharkhand,Palamau,RAM BADAN RAM,M,57,SC,SP,Bicycle,4972,4,4976,0.3023165247,0.5087128318,1645957,,
Jharkhand,Palamau,LALDEO RAM,M,40,SC,BMUP,Cot,4431,1,4432,0.2692658435,0.4530979242,1645957,,
Jharkhand,Palamau,SHUSHMA MEHTA,F,41,SC,CPI(ML)(L),Flag with Three Stars,8381,5,8386,0.5094908312,0.8573283375,1645957,,
Jharkhand,Palamau,ASHOK  RAM,M,34,SC,IND,Almirah,5648,0,5648,0.3431438367,0.5774136001,1645957,,
Jharkhand,Palamau,RAVINDRA KUMAR RAVI,M,30,SC,IND,Air Conditioner,9145,0,9145,0.555603822,0.9349234017,1645957,,
Jharkhand,Palamau,VINOD RAM,M,33,SC,IND,Scissors,5872,7,5879,0.3571782252,0.6010294892,1645957,,
Jharkhand,Palamau,SHYAM LAL RAM,M,27,SC,IND,BUCKET,9592,0,9592,0.5827612751,0.9806216806,1645957,,
Jharkhand,Palamau,None of the Above,,,,NOTA,NOTA,18283,4,18287,1.1110253792,1.8695401036,1645957,,
Jharkhand,Hazaribagh,ARUN KUMAR MISHRA,M,49,GEN,JVM,Comb,30408,0,30408,2.001944799,3.1434395895,1518923,,
Jharkhand,Hazaribagh,JAYANT SINHA,M,50,GEN,BJP,Lotus,406912,19,406931,26.7907589786,42.066660602,1518923,,
Jharkhand,Hazaribagh,TETRI @ SHEELA DEVI,F,56,GEN,BSP,Elephant,8159,0,8159,0.5371569197,0.843440003,1518923,,
Jharkhand,Hazaribagh,BHUVNESHWAR PRASAD MEHTA,M,68,GEN,CPI,Ears of Corn And Sickle,30326,0,30326,1.996546237,3.1349628055,1518923,,
Jharkhand,Hazaribagh,LOKNATH MAHTO,M,69,GEN,AJSUP,Banana,156186,0,156186,10.2826805572,16.1457924139,1518923,,
Jharkhand,Hazaribagh,SAURABH NARAIN SINGH,M,39,GEN,INC,Hand,247798,5,247803,16.3143885503,25.61673772,1518923,,
Jharkhand,Hazaribagh,AJIT KUMAR SINGH,M,43,GEN,AITC,Flowers and Grass,8360,0,8360,0.5503899803,0.8642184612,1518923,,
Jharkhand,Hazaribagh,ABDUL RAHIM,M,47,GEN,BMUP,Cot,2941,0,2941,0.1936240349,0.3040270926,1518923,,
Jharkhand,Hazaribagh,JAVED ISLAM,M,54,GEN,CPI(ML)(L),Flag with Three Stars,8453,0,8453,0.5565127396,0.8738323747,1518923,,
Jharkhand,Hazaribagh,PRAMOD KUMAR MAHTHA,M,35,GEN,pms,Cup & Saucer,3076,0,3076,0.2025119114,0.3179827735,1518923,,
Jharkhand,Hazaribagh,MITHILESH KUMAR DANGI,M,40,GEN,AAAP,Broom,7140,0,7140,0.4700699114,0.7381004561,1518923,,
Jharkhand,Hazaribagh,RAMESHWAR RAM KUSHWAHA,M,44,GEN,AIFB,Almirah,4423,0,4423,0.2911931678,0.4572294562,1518923,,
Jharkhand,Hazaribagh,MO. SHANUL HAQUE,M,39,GEN,IUML,Ladder,3189,0,3189,0.2099513932,0.3296641953,1518923,,
Jharkhand,Hazaribagh,DR. DHIRENDRA KUMAR RAJ,M,28,GEN,IND,Air Conditioner,4481,0,4481,0.2950116629,0.4632252302,1518923,,
Jharkhand,Hazaribagh,PRAYAG PRASAD,M,49,GEN,IND,Auto- Rickshaw,8085,0,8085,0.5322850467,0.8357902223,1518923,,
Jharkhand,Hazaribagh,BADRI GOPE,M,45,GEN,IND,Bat,14555,0,14555,0.9582447563,1.504629151,1518923,,
Jharkhand,Hazaribagh,BALDEO GANJHU,M,37,GEN,IND,Balloon,5152,0,5152,0.3391877008,0.532590133,1518923,,
Jharkhand,Hazaribagh,MAHENDRA KISHOR MEHTA,M,42,GEN,IND,Diesel Pump,3752,0,3752,0.2470171299,0.3878645534,1518923,,
Jharkhand,Hazaribagh,YASHPAL YADAV,M,25,GEN,IND,Basket containing Fruits,3540,0,3540,0.233059872,0.3659489656,1518923,,
Jharkhand,Hazaribagh,RAMAVTAR MAHTO,M,29,GEN,IND,Ceiling Fan,3365,0,3365,0.2215385507,0.3478582682,1518923,,
Jharkhand,Hazaribagh,None of the Above,,,,NOTA,NOTA,6827,0,6827,0.4494632052,0.7057439515,1518923,,
Uttarakhand,Tehri Garhwal,MALA RAJYA LAXMI SHAH,F,64,GEN,BJP,Lotus,443199,3534,446733,33.0273825349,57.5011069465,1352614,,
Uttarakhand,Tehri Garhwal,SHIV PRASAD DEOLI,M,61,GEN,CPM,"Hammer, Sickle and Star",6546,31,6577,0.4862436734,0.8465566242,1352614,,
Uttarakhand,Tehri Garhwal,SHISHPAL SINGH,M,48,SC,BSP,Elephant,11389,149,11538,0.8530149769,1.4851102828,1352614,,
Uttarakhand,Tehri Garhwal,SAKET BAHUGUNA,M,40,GEN,INC,Hand,252971,1259,254230,18.7954582756,32.7231398151,1352614,,
Uttarakhand,Tehri Garhwal,ANOOP NAUTIYAL,M,49,GEN,AAAP,Broom,23801,242,24043,1.7775211553,3.0946876866,1352614,,
Uttarakhand,Tehri Garhwal,JAPINDER SINGH,M,43,GEN,RLD,Hand Pump,1938,20,1958,0.1447567451,0.2520233952,1352614,,
Uttarakhand,Tehri Garhwal,JAUHARI LAL SUMAN(MUNI),M,57,SC,BMNSP,Whistle,875,2,877,0.0648374185,0.1128827975,1352614,,
Uttarakhand,Tehri Garhwal,NAVNEET SINGH GOSAIN,M,43,GEN,raup,Cauliflower,1623,6,1629,0.1204334718,0.2096762568,1352614,,
Uttarakhand,Tehri Garhwal,HAJI MOHD. YOUSUF,M,69,GEN,PECP,Ceiling Fan,893,7,900,0.0665378297,0.1158432358,1352614,,
Uttarakhand,Tehri Garhwal,SATENDRA SHARMA,M,52,GEN,NADP,Stethoscope,866,12,878,0.0649113494,0.1130115122,1352614,,
Uttarakhand,Tehri Garhwal,GAURAV PUNDIR,M,27,GEN,IND,Grapes,2288,14,2302,0.1701889822,0.2963012542,1352614,,
Uttarakhand,Tehri Garhwal,JAI PRAKASH UPADHYAY,M,40,GEN,IND,Cup & Saucer,1604,15,1619,0.1196941626,0.2083891097,1352614,,
Uttarakhand,Tehri Garhwal,PREM SINGH YADAV,M,42,GEN,IND,Ring,1998,9,2007,0.1483793603,0.2583304158,1352614,,
Uttarakhand,Tehri Garhwal,BARHM DEV JHA,M,48,GEN,IND,Gas Cylinder,1548,6,1554,0.1148886526,0.2000226538,1352614,,
Uttarakhand,Tehri Garhwal,RAJU MAURYA,M,29,GEN,IND,BUCKET,1932,3,1935,0.1430563339,0.2490629569,1352614,,
Uttarakhand,Tehri Garhwal,SOHAN PAL SINGH,M,45,GEN,IND,Sewing Machine,6668,4,6672,0.4932671109,0.8587845213,1352614,,
Uttarakhand,Tehri Garhwal,None of the Above,,,,NOTA,NOTA,10729,33,10762,0.7956445815,1.3852276706,1352614,,
Uttarakhand,Garhwal,DHEER SINGH BISHT,M,52,GEN,BSP,Elephant,9231,19,9250,0.7299454395,1.3523253417,1267218,,
Uttarakhand,Garhwal,NARENDRA SINGH NEGI,M,62,GEN,CPI,Ears of Corn And Sickle,6516,9,6525,0.5149074587,0.9539376059,1267218,,
Uttarakhand,Garhwal,(MAJ GEN (RETD.) ) BHUWAN CHANDRA KHANDURI (AVSM),M,79,GEN,BJP,Lotus,401951,3739,405690,32.0142232828,59.3107965269,1267218,,
Uttarakhand,Garhwal,(DR) HARAK SINGH RAWAT,M,54,GEN,INC,Hand,220987,177,221164,17.4527192638,32.3335872294,1267218,,
Uttarakhand,Garhwal,INDRESH MAIKHURI,M,35,GEN,CPI(ML)(L),Flag with Three Stars,7466,4,7470,0.5894802631,1.0920940868,1267218,,
Uttarakhand,Garhwal,(DR) RAKESH SINGH,M,34,GEN,AAAP,Broom,6683,44,6727,0.5308478888,0.9834694674,1267218,,
Uttarakhand,Garhwal,ANUP NEGI,M,45,GEN,IND,Cup & Saucer,2277,2,2279,0.1798427737,0.3331837247,1267218,,
Uttarakhand,Garhwal,ABDUL SALAM,M,78,GEN,IND,Candles,4502,8,4510,0.3558977224,0.6593499774,1267218,,
Uttarakhand,Garhwal,BHUPAL SINGH GUSAIN (UKD),M,57,GEN,IND,Gas Cylinder,6695,4,6699,0.5286383243,0.9793759421,1267218,,
Uttarakhand,Garhwal,RENU AGARWAL,F,36,GEN,IND,Battery Torch,3042,9,3051,0.2407636255,0.4460480668,1267218,,
Uttarakhand,Garhwal,None of the Above,,,,NOTA,NOTA,8652,7,8659,0.6833078444,1.2659227172,1267218,,
Uttarakhand,Almora,AJAY TAMTA,M,41,SC,BJP,Lotus,347284,902,348186,27.7761955931,53.001913443,1253541,,
Uttarakhand,Almora,PRADEEP TAMTA,M,52,SC,INC,Hand,252416,80,252496,20.1426199861,38.4356956819,1253541,,
Uttarakhand,Almora,BAHADUR RAM DHAUNI,M,55,SC,BSP,Elephant,14141,9,14150,1.1288023288,2.153955286,1253541,,
Uttarakhand,Almora,AMAR PRAKASH,M,48,SC,UPP,Scissors,2044,1,2045,0.1631378631,0.3112960113,1253541,,
Uttarakhand,Almora,BHAGAWATI PRASAD TRIKOTI,M,43,SC,SP,Bicycle,1850,1,1851,0.1476617039,0.2817647515,1253541,,
Uttarakhand,Almora,VIJAY KUMAR,M,62,SC,CPI(ML)(L),Flag with Three Stars,2391,1,2392,0.1908194467,0.3641173883,1253541,,
Uttarakhand,Almora,HARISH CHANDRA ARYA,M,44,SC,AAAP,Broom,7896,20,7916,0.631491112,1.2049971763,1253541,,
Uttarakhand,Almora,BANSI RAM,M,59,SC,IND,Cup & Saucer,3855,2,3857,0.3076883804,0.5871240663,1253541,,
Uttarakhand,Almora,SAJJAN LAL TAMTA,M,47,SC,IND,Cauliflower,8385,2,8387,0.6690646736,1.2766942038,1253541,,
Uttarakhand,Almora,None of the Above,,,,NOTA,NOTA,15242,3,15245,1.2161548765,2.3206394583,1253541,,
Uttarakhand,Nainital-udhamsingh Nagar,BHAGAT SINGH KOSHYARI,M,72,GEN,BJP,Lotus,635318,1451,636769,39.5309567665,57.7876979175,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,LAIK AHMED,M,57,GEN,BSP,Elephant,59203,42,59245,3.6779609774,5.376568525,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,K.C.SINGH BABA,M,65,GEN,INC,Hand,351526,526,352052,21.8555746143,31.9492227594,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,AVTAR SINGH,M,55,GEN,SP,Bicycle,9821,4,9825,0.6099412035,0.8916328088,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,ASHARAM KASHYAP,M,74,GEN,RMGP,Stethoscope,1036,1,1037,0.0643775092,0.0941092339,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,KAILASH PANDEY,M,42,GEN,CPI(ML)(L),Flag with Three Stars,1529,1,1530,0.0949832103,0.1388496893,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,KHASHTI SUYAL,F,25,GEN,BCP,BUCKET,802,0,802,0.0497885848,0.0727826476,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,BALLI SINGH CHEEMA,M,61,GEN,AAAP,Broom,13444,28,13472,0.8363488951,1.2226032774,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,RAM SINGH,M,44,SC,PECP,Ceiling Fan,1063,1,1064,0.0660536835,0.0965595225,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,D.S.RAWAL,M,67,GEN,BKLJP,Glass Tumbler,3392,0,3392,0.2105771565,0.3078288537,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,SHEESHPALARYA,M,54,SC,ANC,Cauliflower,2696,10,2706,0.1679899132,0.2455733721,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,KAILASH CHANDRA,M,34,GEN,IND,Saw,1634,1,1635,0.1015016659,0.1483785896,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,BHAGWAN SWAROOP,M,67,GEN,IND,Gas Cylinder,1868,1,1869,0.1160285099,0.1696144244,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,BHUWAN CHANDRA JOSHI,M,46,GEN,IND,Cup & Saucer,3180,0,3180,0.1974160842,0.2885895503,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,SHAKIL AHMED,M,44,GEN,IND,Bat,2528,1,2529,0.1570016594,0.2295103688,1610811,,
Uttarakhand,Nainital-udhamsingh Nagar,None of the Above,,,,NOTA,NOTA,10305,23,10328,0.6411677099,0.9372807786,1610811,,
Uttarakhand,Hardwar,HAJI MOHD ISLAM,M,34,GEN,BSP,Elephant,113593,70,113663,6.9185506123,9.667563993,1642873,,
Uttarakhand,Hardwar,RAMESH POKHRIYAL NISHANK,M,54,GEN,BJP,Lotus,590831,1489,592320,36.0539128709,50.37955627,1642873,,
Uttarakhand,Hardwar,RENUKA RAWAT,F,56,GEN,INC,Hand,413951,547,414498,25.2300695185,35.2549725061,1642873,,
Uttarakhand,Hardwar,ANITA SAINI,F,40,GEN,SP,Bicycle,5757,8,5765,0.3509096564,0.4903399208,1642873,,
Uttarakhand,Hardwar,ANAND KUMAR VERMA,M,42,GEN,HKRD,BUCKET,708,2,710,0.0432169742,0.0603887847,1642873,,
Uttarakhand,Hardwar,KANCHAN CHOUDHRY,F,66,GEN,AAAP,Broom,18018,152,18170,1.1059893248,1.5454425605,1642873,,
Uttarakhand,Hardwar,JAVED,M,37,GEN,ABML(S),Scissors,612,2,614,0.0373735523,0.0522235406,1642873,,
Uttarakhand,Hardwar,PERVEZ AQIL,M,42,GEN,AIMF,Air Conditioner,454,0,454,0.0276345159,0.0386148004,1642873,,
Uttarakhand,Hardwar,MUKESH SAINI,M,38,GEN,BMUP,Cot,663,1,664,0.0404170012,0.0564762719,1642873,,
Uttarakhand,Hardwar,RAMNARESH YADAV,M,61,GEN,kajp,School Bag,1116,1,1117,0.0679906481,0.0950060176,1642873,,
Uttarakhand,Hardwar,V. K. KAMPANI,M,68,GEN,PHRC,Black Board,627,10,637,0.0387735388,0.054179797,1642873,,
Uttarakhand,Hardwar,VISHAL CHAUDHARY,M,34,GEN,SHS,Bow & Arrow,1040,3,1043,0.0634863437,0.0887119753,1642873,,
Uttarakhand,Hardwar,SANJAY GOYAL,M,44,GEN,NADP,Stethoscope,915,0,915,0.0556951146,0.0778249831,1642873,,
Uttarakhand,Hardwar,ABDUL ALEEM,M,46,GEN,IND,Ceiling Fan,1681,1,1682,0.1023816205,0.1430618815,1642873,,
Uttarakhand,Hardwar,ASRAF,M,47,GEN,IND,Camera,2523,12,2535,0.1543028585,0.2156134778,1642873,,
Uttarakhand,Hardwar,ISHWAR CHAND,M,61,GEN,IND,Diesel Pump,3737,3,3740,0.2276499766,0.3181043025,1642873,,
Uttarakhand,Hardwar,BRIGADIER GOVIND PRASAD BARTHWAL VSM,M,68,GEN,IND,Dish Antenna,1885,3,1888,0.1149206299,0.1605831345,1642873,,
Uttarakhand,Hardwar,JAI SINGH,M,55,GEN,IND,Coconut,2759,10,2769,0.1685461992,0.2355162603,1642873,,
Uttarakhand,Hardwar,D.D.SHARMA,M,66,GEN,IND,Gas Cylinder,2065,2,2067,0.1258161769,0.1758079126,1642873,,
Uttarakhand,Hardwar,PRAMOD RANA,M,47,GEN,IND,Cup & Saucer,761,4,765,0.0465647679,0.0650667891,1642873,,
Uttarakhand,Hardwar,MOHAR SINGH KATARIA,M,41,SC,IND,Table Lamp,1051,0,1051,0.0639732956,0.0893924123,1642873,,
Uttarakhand,Hardwar,RAZIA BEG,F,47,GEN,IND,Shuttle,3740,1,3741,0.2277108456,0.3181893571,1642873,,
Uttarakhand,Hardwar,RAKESH,M,53,GEN,IND,Gas Stove,1015,0,1015,0.0617820124,0.0863304457,1642873,,
Uttarakhand,Hardwar,SUNIL,M,33,GEN,IND,Bat,820,0,820,0.0499125617,0.0697447936,1642873,,
Uttarakhand,Hardwar,None of the Above,,,,NOTA,NOTA,3030,19,3049,0.185589513,0.2593315557,1642873,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,R.S.UMA BHARATTHY,F,49,GEN,NCP,Clock,1150,1,1151,0.4273091773,0.6046914813,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,KULDEEP RAI SHARMA,M,46,GEN,INC,Hand,83144,13,83157,30.8720671221,43.6875147758,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,GOUR CHANDRA MAJUMDER,M,47,GEN,BSP,Elephant,1139,0,1139,0.4228541729,0.5983871391,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,K.G.DAS,M,70,GEN,CPM,"Hammer, Sickle and Star",1776,1,1777,0.6597119097,0.933567995,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,BISHNU PADA RAY,M,64,GEN,BJP,Lotus,90882,87,90969,33.7722750223,47.7916414931,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,ANITA MONDAL,F,48,GEN,AITC,Flowers and Grass,2283,0,2283,0.8475645976,1.1994010875,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,N K P NAIR,M,59,GEN,CPI(ML)(L),Flag with Three Stars,436,0,436,0.1618651619,0.2290577635,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,A PANDIAN,M,41,GEN,AIFB,Lion,225,0,225,0.0835313335,0.1182064147,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,RAGHUBIR SINGH,M,49,GEN,SP,Bicycle,379,0,379,0.1407038907,0.1991121385,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,SANJAY MESHACK,M,43,GEN,AAAP,Broom,3725,12,3737,1.3873626374,1.9632772072,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,N KANNAN,M,35,GEN,IND,Battery Torch,314,0,314,0.1165726166,0.1649636187,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,V V KHALID,M,46,GEN,IND,BUCKET,429,0,429,0.1592664093,0.2253802306,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,PRAKASH MINJ,M,38,ST,IND,Candles,1587,0,1587,0.5891743392,0.8337492448,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,C G SAJI KUMAR,M,41,GEN,IND,Gas Cylinder,334,0,334,0.123997624,0.1754708556,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,SARAVANAN,M,38,GEN,IND,Coconut,847,0,847,0.3144490644,0.444981481,269360,,
Andaman & Nicobar Islands,Andaman & Nicobar Islands,None of the Above,,,,NOTA,NOTA,1563,1,1564,0.5806355806,0.8216659224,269360,,
Chandigarh,CHANDIGARH,KIRRON KHER ,F,61,GEN,BJP,Lotus,191295,67,191362,31.1054038898,42.2003215271,615214,,
Chandigarh,CHANDIGARH,JANNAT JAHAN-UL-HAQ (NAINA),F,32,GEN,BSP,Elephant,15934,0,15934,2.5900309653,3.5138633752,615214,,
